,Name,Price,Sales,Rating,Rating record,Discount(%),Date,Category,Ini_cat,Group_ID,Product_ID
31,TÚI REFILL - Cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 600ml,276.25,74000.0,4.9,22000.0,,2023-02-12,Coffee,C,15,C15
32,[Mã COSCN12 giảm 8%] Tẩy da chết môi cà phê Đắk Lắk Cocoon môi ẩm mềm 5g,63.75,201000.0,5,81000.0,,2023-02-12,Coffee,C,21,C21
33,Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 140ml,195.0,264.0,4.9,88.0,,2023-02-13,Coffee,C,4,C4
34,[Mã COSCN12 giảm 8%] Tẩy da chết môi cà phê Đắk Lắk Cocoon môi ẩm mềm 5g,63.75,201000.0,5,81000.0,,2023-02-13,Coffee,C,21,C21
35,[Mã COSCN12 giảm 8%] Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,106.25,1197000.0,5,443000.0,,2023-02-13,Coffee,C,20,C20
36,[Mã COSCN12 giảm 8%] Bơ dưỡng thể cà phê Đắk Lắk Cocoon cho da mềm mịn & rạng rỡ 200ml,182.75,105000.0,5,43000.0,,2023-02-13,Coffee,C,17,C17
37,TÚI REFILL - Cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 600ml,276.25,74000.0,4.9,22000.0,,2023-02-13,Coffee,C,15,C15
38,Combo Sáng Mịn Sạch Mụn: 1 Gel tắm bí đao Cocoon 310ml + 1 Cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 200ml,298.35,14000.0,4.9,470.0,,2023-02-13,Coffee,C,3,C3
39,SPECIAL DEAL cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 600ml - Tặng tẩy da chết môi cà phê Đắk Lắk Cocoon 5g Giảm 8,325.0,71000.0,4.9,25000.0,,2023-02-13,Coffee,C,14,C14
40,[Mã COSCN12 giảm 8%] Combo làm sạch da chết và dưỡng ẩm cơ thể từ cà phê Đắk Lắk Cocoon,274.55,16000.0,,0.0,,2023-02-13,Coffee,C,19,C19
41,[Mã COSCN12 giảm 8%] Combo Cà phê Đắk Lắk làm sạch da chết môi Cocoon 5g + Son dưỡng dầu dừa Bến Tre Cocoon 5g,90.95,53000.0,,0.0,,2023-02-13,Coffee,C,18,C18
42,HÀNG TẶNG KHÔNG BÁN - Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,125.0,239000.0,5,81000.0,,2023-02-13,Coffee,C,6,C6
43,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Bơ dưỡng thể cà phê 200ml TẶNG Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon 200ml,340.0,661.0,4.9,211.0,,2023-02-13,Coffee,C,16,C16
44,Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 140ml,195.0,344.0,4.9,109.0,,2023-02-15,Coffee,C,4,C4
45,HÀNG TẶNG KHÔNG BÁN - Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 140ml,195.0,38.0,5,10.0,,2023-02-15,Coffee,C,5,C5
46,[Mã COSCN12 giảm 8%] Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,125.0,120000.0,5,444000.0,,2023-02-15,Coffee,C,20,C20
47,[Mã COSCN12 giảm 8%] Tẩy da chết môi cà phê Đắk Lắk Cocoon môi ẩm mềm 5g,75.0,202000.0,5,81000.0,,2023-02-15,Coffee,C,21,C21
48,[Mã COSCN12 giảm 8%] Bơ dưỡng thể cà phê Đắk Lắk Cocoon cho da mềm mịn & rạng rỡ 200ml,215.0,105000.0,5,43000.0,,2023-02-15,Coffee,C,17,C17
49,TÚI REFILL - Cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 600ml,325.0,75000.0,4.9,22000.0,,2023-02-15,Coffee,C,15,C15
50,HÀNG TẶNG KHÔNG BÁN - Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,125.0,239000.0,5,81000.0,,2023-02-15,Coffee,C,6,C6
51,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Bơ dưỡng thể cà phê 200ml TẶNG Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon 200ml,340.0,681.0,4.9,212.0,,2023-02-15,Coffee,C,16,C16
52,[Mã COSCN12 giảm 8%] Combo làm sạch da chết và dưỡng ẩm cơ thể từ cà phê Đắk Lắk Cocoon,323.0,16000.0,5,581.0,,2023-02-15,Coffee,C,19,C19
53,[Mã COSCN12 giảm 8%] Combo Cà phê Đắk Lắk làm sạch da chết môi Cocoon 5g + Son dưỡng dầu dừa Bến Tre Cocoon 5g,107.0,54000.0,5,2000.0,,2023-02-15,Coffee,C,18,C18
54,Combo Sáng Mịn Sạch Mụn: 1 Gel tắm bí đao Cocoon 310ml + 1 Cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 200ml,351.0,14000.0,4.9,471.0,,2023-02-15,Coffee,C,3,C3
55,SPECIAL DEAL cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 600ml - Tặng tẩy da chết môi cà phê Đắk Lắk Cocoon 5g Giảm 8,325.0,71000.0,4.9,25000.0,,2023-02-15,Coffee,C,14,C14
56,SPECIAL COMBO tẩy da chết cà phê Đắk Lắk Cocoon Tặng tẩy da chết môi cà phê Đắk Lắk 5g,290.0,142000.0,,0.0,,2023-02-17,Coffee,C,11,C11
57,Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 140ml,195.0,496.0,,0.0,,2023-02-17,Coffee,C,4,C4
58,[Mã COSCN12 giảm 8%] Bơ dưỡng thể cà phê Đắk Lắk Cocoon cho da mềm mịn & rạng rỡ 200ml,215.0,105000.0,5,43000.0,,2023-02-17,Coffee,C,17,C17
59,HÀNG TẶNG KHÔNG BÁN - Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 140ml,195.0,131.0,5,33.0,,2023-02-17,Coffee,C,5,C5
60,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Bơ dưỡng thể cà phê 200ml TẶNG Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon 200ml,340.0,699.0,"4,9",217.0,,2023-02-17,Coffee,C,16,C16
61,HÀNG TẶNG KHÔNG BÁN - Tẩy da chết mặt cà phê Đắk Lắk Cocoon cho làn da mềm mại & rạng rỡ 150ml,165.0,36000.0,5,13000.0,,2023-02-17,Coffee,C,8,C8
62,[Mã COSCN12 giảm 8%] Tẩy da chết mặt cà phê Đắk Lắk Cocoon cho làn da mềm mại & rạng rỡ 150ml,165.0,606000.0,"4,9",233000.0,,2023-02-17,Coffee,C,22,C22
63,SPECIAL DEAL cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 600ml - Tặng tẩy da chết môi cà phê Đắk Lắk Cocoon 5g Giảm 8,325.0,71000.0,"4,9",25000.0,,2023-02-17,Coffee,C,14,C14
64,[Mã COSCN12 giảm 8%] Combo làm sạch da chết và dưỡng ẩm cơ thể từ cà phê Đắk Lắk Cocoon,323.0,16000.0,5,584.0,,2023-02-17,Coffee,C,19,C19
65,[Mã COSCN12 giảm 8%] Tẩy da chết môi cà phê Đắk Lắk Cocoon môi ẩm mềm 5g,75.0,202000.0,5,82000.0,,2023-02-17,Coffee,C,21,C21
66,TÚI REFILL - Cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 600ml,325.0,75000.0,"4,9",23000.0,,2023-02-17,Coffee,C,15,C15
67,Combo Sáng Mịn Sạch Mụn: 1 Gel tắm bí đao Cocoon 310ml + 1 Cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 200ml,351.0,14000.0,"4,9",471.0,,2023-02-17,Coffee,C,3,C3
68,[Mã COSCN12 giảm 8%] Combo Cà phê Đắk Lắk làm sạch da chết môi Cocoon 5g + Son dưỡng dầu dừa Bến Tre Cocoon 5g,107.0,54000.0,5,2000.0,,2023-02-17,Coffee,C,18,C18
69,[Mã COSCN12 giảm 8%] Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,125.0,1204000.0,5,445000.0,,2023-02-17,Coffee,C,20,C20
70,HÀNG TẶNG KHÔNG BÁN - Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,125.0,239000.0,5,81000.0,,2023-02-17,Coffee,C,6,C6
71,SPECIAL COMBO tẩy da chết cà phê Đắk Lắk Cocoon Tặng tẩy da chết môi cà phê Đắk Lắk 5g,290.0,142000.0,5,58000.0,,2023-02-18,Coffee,C,11,C11
72,Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 140ml,195.0,511.0,4.9,144.0,,2023-02-18,Coffee,C,4,C4
73,[Mã COSCN12 giảm 8%] Bơ dưỡng thể cà phê Đắk Lắk Cocoon cho da mềm mịn & rạng rỡ 200ml,215.0,105000.0,5,43000.0,,2023-02-18,Coffee,C,17,C17
74,HÀNG TẶNG KHÔNG BÁN - Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 140ml,195.0,144.0,5,37.0,,2023-02-18,Coffee,C,5,C5
75,[Mã COSCN12 giảm 8%] Combo làm sạch da chết và dưỡng ẩm cơ thể từ cà phê Đắk Lắk Cocoon,323.0,16000.0,5,585.0,,2023-02-18,Coffee,C,19,C19
76,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Bơ dưỡng thể cà phê 200ml TẶNG Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon 200ml,340.0,703.0,4.9,219.0,,2023-02-18,Coffee,C,16,C16
77,HÀNG TẶNG KHÔNG BÁN - Tẩy da chết mặt cà phê Đắk Lắk Cocoon cho làn da mềm mại & rạng rỡ 150ml,165.0,36000.0,5,13000.0,,2023-02-18,Coffee,C,8,C8
78,[Mã COSCN12 giảm 8%] Tẩy da chết mặt cà phê Đắk Lắk Cocoon cho làn da mềm mại & rạng rỡ 150ml,165.0,606000.0,4.9,233000.0,,2023-02-18,Coffee,C,22,C22
79,[Mã COSCN12 giảm 8%] Tẩy da chết môi cà phê Đắk Lắk Cocoon môi ẩm mềm 5g,75.0,203000.0,5,82000.0,,2023-02-18,Coffee,C,21,C21
80,SPECIAL DEAL cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 600ml - Tặng tẩy da chết môi cà phê Đắk Lắk Cocoon 5g Giảm 8,325.0,71000.0,4.9,25000.0,,2023-02-18,Coffee,C,14,C14
81,Combo Sáng Mịn Sạch Mụn: 1 Gel tắm bí đao Cocoon 310ml + 1 Cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 200ml,351.0,14000.0,4.9,471.0,,2023-02-18,Coffee,C,3,C3
82,TÚI REFILL - Cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 600ml,325.0,75000.0,4.9,23000.0,,2023-02-18,Coffee,C,15,C15
83,[Mã COSCN12 giảm 8%] Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,125.0,1204000.0,5,445000.0,,2023-02-18,Coffee,C,20,C20
84,HÀNG TẶNG KHÔNG BÁN - Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,125.0,239000.0,5,81000.0,,2023-02-18,Coffee,C,6,C6
85,[Mã COSCN12 giảm 8%] Combo Cà phê Đắk Lắk làm sạch da chết môi Cocoon 5g + Son dưỡng dầu dừa Bến Tre Cocoon 5g,107.0,54000.0,5,2000.0,,2023-02-18,Coffee,C,18,C18
86,SPECIAL COMBO tẩy da chết cà phê Đắk Lắk Cocoon Tặng tẩy da chết môi cà phê Đắk Lắk 5g,290.0,142000.0,,0.0,,,Coffee,C,11,C11
87,Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 140ml,195.0,526.0,4.9,147.0,,2023-02-19,Coffee,C,4,C4
88,[Mã COSCN12 giảm 8%] Bơ dưỡng thể cà phê Đắk Lắk Cocoon cho da mềm mịn & rạng rỡ 200ml,215.0,105000.0,5,43000.0,,2023-02-19,Coffee,C,17,C17
89,[Mã COSCN12 giảm 8%] Tẩy da chết môi cà phê Đắk Lắk Cocoon môi ẩm mềm 5g,75.0,203000.0,5,82000.0,,2023-02-19,Coffee,C,21,C21
90,TÚI REFILL - Cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 600ml,325.0,76000.0,4.9,23000.0,,2023-02-19,Coffee,C,15,C15
91,[Mã COSCN12 giảm 8%] Combo Cà phê Đắk Lắk làm sạch da chết môi Cocoon 5g + Son dưỡng dầu dừa Bến Tre Cocoon 5g,107.0,54000.0,5,2000.0,,2023-02-19,Coffee,C,18,C18
92,[Mã COSCN12 giảm 8%] Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,125.0,1205000.0,5,445000.0,,2023-02-19,Coffee,C,20,C20
93,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Bơ dưỡng thể cà phê 200ml TẶNG Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon 200ml,340.0,707.0,4.9,221.0,,2023-02-19,Coffee,C,16,C16
94,HÀNG TẶNG KHÔNG BÁN - Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 140ml,195.0,154.0,5,40.0,,2023-02-19,Coffee,C,5,C5
95,HÀNG TẶNG KHÔNG BÁN - Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,125.0,239000.0,5,81000.0,,2023-02-19,Coffee,C,6,C6
96,SPECIAL DEAL cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 600ml - Tặng tẩy da chết môi cà phê Đắk Lắk Cocoon 5g Giảm 8,325.0,71000.0,4.9,25000.0,,2023-02-19,Coffee,C,14,C14
97,[Mã COSCN12 giảm 8%] Combo làm sạch da chết và dưỡng ẩm cơ thể từ cà phê Đắk Lắk Cocoon,323.0,16000.0,5,585.0,,2023-02-19,Coffee,C,19,C19
98,[Mã COSCN12 giảm 8%] Tẩy da chết mặt cà phê Đắk Lắk Cocoon cho làn da mềm mại & rạng rỡ 150ml,165.0,606000.0,4.9,233000.0,,2023-02-19,Coffee,C,22,C22
99,Combo Sáng Mịn Sạch Mụn: 1 Gel tắm bí đao Cocoon 310ml + 1 Cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 200ml,351.0,14000.0,4.9,472.0,,2023-02-19,Coffee,C,3,C3
100,HÀNG TẶNG KHÔNG BÁN - Tẩy da chết mặt cà phê Đắk Lắk Cocoon cho làn da mềm mại & rạng rỡ 150ml,165.0,36000.0,5,13000.0,,2023-02-19,Coffee,C,8,C8
101,SPECIAL COMBO tẩy da chết cà phê Đắk Lắk Cocoon Tặng tẩy da chết môi cà phê Đắk Lắk 5g,290.0,143000.0,,0.0,,2023-02-20,Coffee,C,11,C11
102,Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 140ml,195.0,544.0,4.9,151.0,,2023-02-20,Coffee,C,4,C4
103,[Mã COSCN12 giảm 8%] Tẩy da chết môi cà phê Đắk Lắk Cocoon môi ẩm mềm 5g,75.0,203000.0,5,82000.0,,2023-02-20,Coffee,C,21,C21
104,HÀNG TẶNG KHÔNG BÁN - Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 140ml,195.0,168.0,5,44.0,,2023-02-20,Coffee,C,5,C5
105,[Mã COSCN12 giảm 8%] Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,125.0,1206000.0,5,446000.0,,2023-02-20,Coffee,C,20,C20
106,[Mã COSCN12 giảm 8%] Tẩy da chết mặt cà phê Đắk Lắk Cocoon cho làn da mềm mại & rạng rỡ 150ml,165.0,606000.0,4.9,233000.0,,2023-02-20,Coffee,C,22,C22
107,[Mã COSCN12 giảm 8%] Bơ dưỡng thể cà phê Đắk Lắk Cocoon cho da mềm mịn & rạng rỡ 200ml,215.0,105000.0,5,43000.0,,2023-02-20,Coffee,C,17,C17
108,TÚI REFILL - Cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 600ml,325.0,76000.0,4.9,23000.0,,2023-02-20,Coffee,C,15,C15
109,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Bơ dưỡng thể cà phê 200ml TẶNG Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon 200ml,340.0,711.0,4.9,222.0,,2023-02-20,Coffee,C,16,C16
110,SPECIAL DEAL cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 600ml - Tặng tẩy da chết môi cà phê Đắk Lắk Cocoon 5g Giảm 8,325.0,71000.0,4.9,25000.0,,2023-02-20,Coffee,C,14,C14
111,[Mã COSCN12 giảm 8%] Combo làm sạch da chết và dưỡng ẩm cơ thể từ cà phê Đắk Lắk Cocoon,323.0,16000.0,5,586.0,,2023-02-20,Coffee,C,19,C19
112,HÀNG TẶNG KHÔNG BÁN - Tẩy da chết mặt cà phê Đắk Lắk Cocoon cho làn da mềm mại & rạng rỡ 150ml,165.0,36000.0,,0.0,,2023-02-20,Coffee,C,8,C8
113,HÀNG TẶNG KHÔNG BÁN - Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,125.0,239000.0,,0.0,,2023-02-20,Coffee,C,6,C6
114,[Mã COSCN12 giảm 8%] Combo Cà phê Đắk Lắk làm sạch da chết môi Cocoon 5g + Son dưỡng dầu dừa Bến Tre Cocoon 5g,107.0,54000.0,,0.0,,2023-02-20,Coffee,C,18,C18
115,Combo Sáng Mịn Sạch Mụn: 1 Gel tắm bí đao Cocoon 310ml + 1 Cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 200ml,351.0,14000.0,,0.0,,2023-02-20,Coffee,C,3,C3
116,SPECIAL COMBO tẩy da chết cà phê Đắk Lắk Cocoon Tặng tẩy da chết môi cà phê Đắk Lắk 5g,290.0,143000.0,,0.0,,2023-02-21,Coffee,C,11,C11
117,Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 140ml,195.0,558.0, ,0.0,,2023-02-21,Coffee,C,4,C4
118,HÀNG TẶNG KHÔNG BÁN - Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 140ml,195.0,178.0,5,49.0,,2023-02-21,Coffee,C,5,C5
119,[Mã COSCN12 giảm 8%] Tẩy da chết môi cà phê Đắk Lắk Cocoon môi ẩm mềm 5g,75.0,203000.0,5,82000.0,,2023-02-21,Coffee,C,21,C21
120,[Mã COSCN12 giảm 8%] Bơ dưỡng thể cà phê Đắk Lắk Cocoon cho da mềm mịn & rạng rỡ 200ml,215.0,105000.0,5,43000.0,,2023-02-21,Coffee,C,17,C17
121,[Mã COSCN12 giảm 8%] Tẩy da chết mặt cà phê Đắk Lắk Cocoon cho làn da mềm mại & rạng rỡ 150ml,165.0,606000.0,4.9,233000.0,,2023-02-21,Coffee,C,22,C22
122,[Mã COSCN12 giảm 8%] Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,125.0,1207000.0,5,446000.0,,2023-02-21,Coffee,C,20,C20
123,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Bơ dưỡng thể cà phê 200ml TẶNG Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon 200ml,340.0,712.0,4.9,222.0,,2023-02-21,Coffee,C,16,C16
124,TÚI REFILL - Cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 600ml,325.0,76000.0,4.9,23000.0,,2023-02-21,Coffee,C,15,C15
125,SPECIAL DEAL cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 600ml - Tặng tẩy da chết môi cà phê Đắk Lắk Cocoon 5g Giảm 8,325.0,71000.0,4.9,25000.0,,2023-02-21,Coffee,C,14,C14
126,HÀNG TẶNG KHÔNG BÁN - Tẩy da chết mặt cà phê Đắk Lắk Cocoon cho làn da mềm mại & rạng rỡ 150ml,165.0,36000.0,,0.0,,2023-02-21,Coffee,C,8,C8
127,[Mã COSCN12 giảm 8%] Combo làm sạch da chết và dưỡng ẩm cơ thể từ cà phê Đắk Lắk Cocoon,323.0,16000.0,,0.0,,2023-02-21,Coffee,C,19,C19
128,HÀNG TẶNG KHÔNG BÁN - Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,125.0,239000.0,5,82000.0,,2023-02-21,Coffee,C,6,C6
129,Combo Sáng Mịn Sạch Mụn: 1 Gel tắm bí đao Cocoon 310ml + 1 Cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 200ml,351.0,14000.0,4.9,472.0,,2023-02-21,Coffee,C,3,C3
130,[Mã COSCN12 giảm 8%] Combo Cà phê Đắk Lắk làm sạch da chết môi Cocoon 5g + Son dưỡng dầu dừa Bến Tre Cocoon 5g,107.0,54000.0,5,2000.0,,2023-02-21,Coffee,C,18,C18
131,Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 140ml,195.0,573.0,4.9,164.0,,2023-02-22,Coffee,C,4,C4
132,[Mã COSCN12 giảm 8%] Tẩy da chết mặt cà phê Đắk Lắk Cocoon cho làn da mềm mại & rạng rỡ 150ml,165.0,606000.0,4.9,234000.0,,2023-02-22,Coffee,C,22,C22
133,[Mã COSCN12 giảm 8%] Bơ dưỡng thể cà phê Đắk Lắk Cocoon cho da mềm mịn & rạng rỡ 200ml,215.0,105000.0,5,43000.0,,2023-02-22,Coffee,C,17,C17
134,HÀNG TẶNG KHÔNG BÁN - Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 140ml,195.0,191.0,5,53.0,,2023-02-22,Coffee,C,5,C5
135,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Bơ dưỡng thể cà phê 200ml TẶNG Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon 200ml,340.0,714.0,4.9,224.0,,2023-02-22,Coffee,C,16,C16
136,[Mã COSCN12 giảm 8%] Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,125.0,1207000.0,5,446000.0,,2023-02-22,Coffee,C,20,C20
137,TÚI REFILL - Cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 600ml,325.0,76000.0,4.9,23000.0,,2023-02-22,Coffee,C,15,C15
138,HÀNG TẶNG KHÔNG BÁN - Tẩy da chết mặt cà phê Đắk Lắk Cocoon cho làn da mềm mại & rạng rỡ 150ml,165.0,36000.0,5,13000.0,,2023-02-22,Coffee,C,8,C8
139,Combo Sáng Mịn Sạch Mụn: 1 Gel tắm bí đao Cocoon 310ml + 1 Cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 200ml,351.0,14000.0,4.9,472.0,,2023-02-22,Coffee,C,3,C3
140,HÀNG TẶNG KHÔNG BÁN - Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,125.0,239000.0,5,82000.0,,2023-02-22,Coffee,C,6,C6
141,[Mã COSCN12 giảm 8%] Combo làm sạch da chết và dưỡng ẩm cơ thể từ cà phê Đắk Lắk Cocoon,323.0,16000.0,,0.0,,2023-02-22,Coffee,C,19,C19
142,HÀNG TẶNG KHÔNG BÁN - Tẩy da chết môi cà phê Đắk Lắk Cocoon môi ẩm mềm 5g,75.0,6000.0,5,22000.0,,2023-02-23,Coffee,C,7,C7
143,SPECIAL COMBO tẩy da chết cà phê Đắk Lắk Cocoon Tặng tẩy da chết môi cà phê Đắk Lắk 5g,290.0,143000.0,5,58000.0,,2023-02-23,Coffee,C,11,C11
144,Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 140ml,195.0,602.0,4.9,171.0,,2023-02-23,Coffee,C,4,C4
145,[Mã COSCN12 giảm 8%] Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,125.0,607000.0,4.9,234000.0,,2023-02-23,Coffee,C,20,C20
146,[Mã COSCN12 giảm 8%] Bơ dưỡng thể cà phê Đắk Lắk Cocoon cho da mềm mịn & rạng rỡ 200ml,215.0,105000.0,5,43000.0,,2023-02-23,Coffee,C,17,C17
147,[Mã COSCN12 giảm 8%] Tẩy da chết mặt cà phê Đắk Lắk Cocoon cho làn da mềm mại & rạng rỡ 150ml,165.0,1208000.0,5,446000.0,,2023-02-23,Coffee,C,22,C22
148,HÀNG TẶNG KHÔNG BÁN - Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 140ml,195.0,71000.0,4.9,25000.0,,2023-02-23,Coffee,C,5,C5
149,[Mã COSCN12 giảm 8%] Tẩy da chết môi cà phê Đắk Lắk Cocoon môi ẩm mềm 5g,75.0,203000.0,5,58.0,,2023-02-23,Coffee,C,21,C21
150,SPECIAL DEAL cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 600ml - Tặng tẩy da chết môi cà phê Đắk Lắk Cocoon 5g Giảm 8,325.0,71000.0,5,82000.0,,2023-02-23,Coffee,C,14,C14
151,HÀNG TẶNG KHÔNG BÁN - Tẩy da chết mặt cà phê Đắk Lắk Cocoon cho làn da mềm mại & rạng rỡ 150ml,165.0,36000.0,5,13000.0,,2023-02-23,Coffee,C,8,C8
152,[DEAL 1 TẶNG 1 ĐỘC QUYỀN FLASH SALE] Bơ dưỡng thể cà phê 200ml TẶNG Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon 200ml,340.0,715.0,,0.0,,2023-02-23,Coffee,C,16,C16
153,TÚI REFILL - Cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 600ml,325.0,76000.0,4.9,23000.0,,2023-02-23,Coffee,C,15,C15
154,[Mã COSCN12 giảm 8%] Combo Cà phê Đắk Lắk làm sạch da chết môi Cocoon 5g + Son dưỡng dầu dừa Bến Tre Cocoon 5g,107.0,54000.0,5,2000.0,,2023-02-23,Coffee,C,18,C18
155,HÀNG TẶNG KHÔNG BÁN - Tẩy da chết cơ thể cà phê Đắk Lắk Cocoon cho làn da mềm mại và rạng rỡ 200ml,125.0,239000.0,5,82000.0,,2023-02-23,Coffee,C,6,C6
156,[Mã COSCN12 giảm 8%] Combo làm sạch da chết và dưỡng ẩm cơ thể từ cà phê Đắk Lắk Cocoon,323.0,16000.0,5,587.0,,2023-02-23,Coffee,C,19,C19
157,Combo Sáng Mịn Sạch Mụn: 1 Gel tắm bí đao Cocoon 310ml + 1 Cà phê Đắk Lắk làm sạch da chết cơ thể Cocoon 200ml,351.0,14000.0,4.9,472.0,,2023-02-23,Coffee,C,3,C3
158,SPECIAL COMBO tẩy da chết cà phê Đắk Lắk Cocoon Tặng tẩy da chết môi cà phê Đắk Lắk 5g,290.0,143000.0,5,58000.0,,2023-02-23,Coffee,C,11,C11
159,Gel rửa mặt cà phê Đắk Lắk Cocoon cho làn da tươi mới và rạng rỡ 140ml,165.75,613.0,4.9,173.0,,2023-02-24,Coffee,C,4,C4
160,SPECIAL COMBO tẩy da chết cà phê Đắk Lắk Cocoon Tặng tẩy da chết môi cà phê Đắk Lắk 5g,290.0,143000.0,5,58000.0,,2023-02-24,Coffee,C,11,C11
